"StatID","TeamID","PlayerID","SeasonType","Season","Name","Team","Position","Started","GameID","OpponentID","Opponent","Day","DateTime","HomeOrAway","Minutes","Seconds","FieldGoalsMade","FieldGoalsAttempted","FieldGoalsPercentage","EffectiveFieldGoalsPercentage","TwoPointersMade","TwoPointersAttempted","TwoPointersPercentage","ThreePointersMade","ThreePointersAttempted","ThreePointersPercentage","FreeThrowsMade","FreeThrowsAttempted","FreeThrowsPercentage","OffensiveRebounds","DefensiveRebounds","Rebounds","Assists","Steals","BlockedShots","Turnovers","PersonalFouls","Points","TrueShootingAttempts","TrueShootingPercentage","PlusMinus"
22800,26,20000487,1,2015,"Andre Iguodala","GS","GF",0,816,6,"NY","2015-02-07","2015-02-07T19:30:00","AWAY",24,41,2,4,50,50,2,3,66.7,0,1,0,0,0,0,1,3,4,2,1,1,2,2,4,4,50,11
22803,26,20000491,1,2015,"Marreese Speights","GS","FC",0,816,6,"NY","2015-02-07","2015-02-07T19:30:00","AWAY",15,38,3,8,37.5,37.5,3,8,37.5,0,0,0,4,4,100,1,1,2,0,0,0,1,2,10,9.76,50,-6
22886,9,20000557,1,2015,"Brandon Bass","BOS","C",1,819,15,"MIL","2015-02-07","2015-02-07T20:30:00","AWAY",16,29,1,4,25,25,1,4,25,0,0,0,2,2,100,1,2,3,0,0,0,3,0,4,4.88,40,-17
22946,28,20000664,1,2015,"Chris Paul","LAC","G",1,821,18,"OKC","2015-02-08","2015-02-08T13:00:00","AWAY",35,39,7,13,53.8,53.8,7,9,77.8,0,4,0,4,4,100,2,4,6,13,3,0,1,3,18,14.76,60,-21
22957,18,20000884,1,2015,"Kevin Durant","OKC","F",1,821,28,"LAC","2015-02-08","2015-02-08T13:00:00","HOME",29,0,10,15,66.7,73.3,8,12,66.7,2,3,66.7,7,7,100,2,3,5,6,0,0,2,3,29,18.08,80.6,16
22959,18,20000877,1,2015,"Russell Westbrook","OKC","G",1,821,28,"LAC","2015-02-08","2015-02-08T13:00:00","HOME",31,30,6,19,31.6,31.6,5,15,33.3,1,4,25,6,6,100,2,9,11,5,1,0,5,2,19,21.64,44.2,18
22964,18,20000879,1,2015,"Nick Collison","OKC","FC",0,821,28,"LAC","2015-02-08","2015-02-08T13:00:00","HOME",19,3,2,4,50,50,2,4,50,0,0,0,0,0,0,2,2,4,1,0,1,0,2,4,4,50,16
22987,12,20000571,1,2015,"LeBron James","CLE","F",1,822,27,"LAL","2015-02-08","2015-02-08T15:30:00","HOME",30,11,8,16,50,56.2,6,9,66.7,2,7,28.6,4,5,80,2,8,10,8,1,0,6,2,22,18.2,61.1,15
23060,3,20000602,1,2015,"Paul Millsap","ATL","F",1,825,21,"MEM","2015-02-08","2015-02-08T18:00:00","AWAY",28,38,2,10,20,20,2,7,28.6,0,3,0,0,0,0,0,6,6,1,1,3,2,2,4,10,20,-9
23076,21,20000633,1,2015,"Marc Gasol","MEM","C",1,825,3,"ATL","2015-02-08","2015-02-08T18:00:00","HOME",35,52,6,14,42.9,42.9,6,13,46.2,0,1,0,4,4,100,0,10,10,3,0,2,2,1,16,15.76,50,9
23077,21,20000635,1,2015,"Mike Conley","MEM","G",1,825,3,"ATL","2015-02-08","2015-02-08T18:00:00","HOME",32,42,7,12,58.3,66.7,5,8,62.5,2,4,50,5,5,100,0,3,3,6,3,0,1,1,21,14.2,75,8
23078,21,20000634,1,2015,"Courtney Lee","MEM","G",1,825,3,"ATL","2015-02-08","2015-02-08T18:00:00","HOME",30,50,3,10,30,30,3,9,33.3,0,1,0,0,0,0,0,3,3,0,0,0,1,2,6,10,30,8
23089,13,20000740,1,2015,"David West","IND","F",1,826,2,"CHA","2015-02-08","2015-02-08T18:00:00","AWAY",31,2,5,13,38.5,38.5,5,13,38.5,0,0,0,5,6,83.3,2,4,6,2,2,1,1,3,15,15.64,48.4,-2
23091,13,20000731,1,2015,"Roy Hibbert","IND","C",1,826,2,"CHA","2015-02-08","2015-02-08T18:00:00","AWAY",30,2,2,9,22.2,22.2,2,9,22.2,0,0,0,3,3,100,3,4,7,1,0,0,2,5,7,10.32,33.3,-13
23094,13,20000729,1,2015,"Luis Scola","IND","FC",0,826,2,"CHA","2015-02-08","2015-02-08T18:00:00","AWAY",25,46,6,11,54.5,54.5,6,11,54.5,0,0,0,3,4,75,2,12,14,3,0,0,1,2,15,12.76,57.7,9
23139,22,20000546,1,2015,"Josh Smith","HOU","F",0,827,19,"POR","2015-02-08","2015-02-08T19:00:00","HOME",28,56,6,12,50,66.7,2,5,40,4,7,57.1,0,0,0,3,2,5,4,0,0,2,3,16,12,66.7,-2
23141,22,20000545,1,2015,"Jason Terry","HOU","G",0,827,19,"POR","2015-02-08","2015-02-08T19:00:00","HOME",20,19,2,6,33.3,50,0,1,0,2,5,40,0,0,0,0,3,3,2,1,1,0,2,6,6,50,2
23150,24,20000647,1,2015,"Tim Duncan","SA","F",1,828,10,"TOR","2015-02-08","2015-02-08T19:00:00","AWAY",31,47,3,14,21.4,21.4,3,14,21.4,0,0,0,6,6,100,5,7,12,5,2,2,2,1,12,16.64,36.4,-22
23152,24,20000649,1,2015,"Tony Parker","SA","G",1,828,10,"TOR","2015-02-08","2015-02-08T19:00:00","AWAY",30,6,4,13,30.8,30.8,3,10,30,1,3,33.3,1,2,50,1,2,3,3,0,1,2,3,10,13.88,35.7,-22
23155,24,20000651,1,2015,"Boris Diaw","SA","FC",0,828,10,"TOR","2015-02-08","2015-02-08T19:00:00","AWAY",23,43,2,5,40,40,1,3,33.3,1,2,50,1,2,50,3,3,6,2,1,1,2,1,6,5.88,50,1
23160,24,20000657,1,2015,"Matt Bonner","SA","FC",0,828,10,"TOR","2015-02-08","2015-02-08T19:00:00","AWAY",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23210,24,20000647,1,2015,"Tim Duncan","SA","F",1,830,13,"IND","2015-02-09","2015-02-09T19:00:00","AWAY",30,23,7,13,53.8,53.8,7,13,53.8,0,0,0,1,1,100,3,5,8,2,1,5,1,0,15,13.44,55.6,6
23211,24,20000657,1,2015,"Matt Bonner","SA","C",1,830,13,"IND","2015-02-09","2015-02-09T19:00:00","AWAY",11,31,0,4,0,0,0,1,0,0,3,0,0,0,0,1,0,1,1,0,0,0,2,0,4,0,3
23213,24,20000649,1,2015,"Tony Parker","SA","G",1,830,13,"IND","2015-02-09","2015-02-09T19:00:00","AWAY",30,23,7,17,41.2,41.2,7,16,43.8,0,1,0,5,5,100,0,1,1,6,0,0,2,1,19,19.2,50,6
23214,24,20000651,1,2015,"Boris Diaw","SA","FC",0,830,13,"IND","2015-02-09","2015-02-09T19:00:00","AWAY",27,27,2,7,28.6,28.6,1,5,20,1,2,50,1,2,50,0,4,4,2,2,0,1,1,6,7.88,37.5,-11
23224,13,20000740,1,2015,"David West","IND","F",1,830,24,"SA","2015-02-09","2015-02-09T19:00:00","HOME",33,13,3,10,30,30,3,10,30,0,0,0,4,4,100,4,14,18,7,0,1,4,2,10,11.76,41.7,6
23226,13,20000731,1,2015,"Roy Hibbert","IND","C",1,830,24,"SA","2015-02-09","2015-02-09T19:00:00","HOME",32,44,5,13,38.5,38.5,5,13,38.5,0,0,0,0,0,0,4,4,8,2,0,2,0,0,10,13,38.5,-7
23229,13,20000729,1,2015,"Luis Scola","IND","FC",0,830,24,"SA","2015-02-09","2015-02-09T19:00:00","HOME",20,44,5,10,50,60,4,9,44.4,1,1,100,0,0,0,0,4,4,1,0,0,2,2,11,10,55,-2
23244,26,20000487,1,2015,"Andre Iguodala","GS","GF",0,831,7,"PHI","2015-02-09","2015-02-09T19:00:00","AWAY",29,54,5,11,45.5,54.5,4,6,66.7,1,5,20,2,2,100,0,5,5,2,4,0,2,1,13,11.88,54.2,3
23248,26,20000491,1,2015,"Marreese Speights","GS","FC",0,831,7,"PHI","2015-02-09","2015-02-09T19:00:00","AWAY",14,45,5,8,62.5,62.5,5,8,62.5,0,0,0,0,0,0,0,1,1,0,0,0,1,2,10,8,62.5,3
23284,1,20000438,1,2015,"Paul Pierce","WAS","F",1,832,5,"ORL","2015-02-09","2015-02-09T19:00:00","HOME",21,33,2,9,22.2,22.2,1,4,25,1,5,20,1,2,50,0,1,1,1,2,0,2,1,6,9.88,30,17
23292,1,20000767,1,2015,"Andre Miller","WAS","G",0,832,5,"ORL","2015-02-09","2015-02-09T19:00:00","HOME",13,52,0,1,0,0,0,1,0,0,0,0,2,2,100,0,2,2,4,0,0,1,0,2,1.88,50,-3
23313,4,20000771,1,2015,"Chris Bosh","MIA","F",1,833,6,"NY","2015-02-09","2015-02-09T19:30:00","HOME",36,33,12,23,52.2,60.9,8,17,47.1,4,6,66.7,4,5,80,0,2,2,6,1,0,2,1,32,25.2,64,21
23316,4,20000773,1,2015,"Mario Chalmers","MIA","G",1,833,6,"NY","2015-02-09","2015-02-09T19:30:00","HOME",35,27,6,14,42.9,57.1,3,9,33.3,3,5,60,3,4,75,0,5,5,6,3,0,2,4,18,15.76,56.2,20
23356,8,20000586,1,2015,"Joe Johnson","BKN","F",1,835,15,"MIL","2015-02-09","2015-02-09T20:00:00","AWAY",42,12,8,16,50,62.5,5,9,55.6,3,7,42.9,0,0,0,0,3,3,6,0,1,2,1,19,16,59.4,-8
23386,3,20000602,1,2015,"Paul Millsap","ATL","F",1,836,16,"MIN","2015-02-09","2015-02-09T20:00:00","AWAY",30,58,8,13,61.5,61.5,7,11,63.6,1,2,50,2,2,100,3,6,9,7,1,0,2,3,19,13.88,67.9,18
23418,28,20000664,1,2015,"Chris Paul","LAC","G",1,837,25,"DAL","2015-02-09","2015-02-09T20:30:00","AWAY",40,17,7,15,46.7,53.3,6,12,50,1,3,33.3,10,10,100,0,6,6,13,2,0,3,3,25,19.4,64.1,23
23419,28,20000665,1,2015,"J.J. Redick","LAC","G",1,837,25,"DAL","2015-02-09","2015-02-09T20:30:00","AWAY",30,56,5,12,41.7,50,2,8,25,3,4,75,2,2,100,1,1,2,3,1,0,0,2,15,12.88,57.7,2
23442,18,20000884,1,2015,"Kevin Durant","OKC","F",1,838,20,"DEN","2015-02-09","2015-02-09T21:00:00","AWAY",36,35,13,19,68.4,84.2,6,7,85.7,7,12,58.3,7,11,63.6,0,4,4,2,1,0,4,2,40,23.84,83.3,18
23445,18,20000877,1,2015,"Russell Westbrook","OKC","G",1,838,20,"DEN","2015-02-09","2015-02-09T21:00:00","AWAY",32,18,8,14,57.1,57.1,7,12,58.3,1,2,50,9,12,75,1,4,5,9,0,0,1,1,26,19.28,66.7,11
23447,18,20000879,1,2015,"Nick Collison","OKC","FC",0,838,20,"DEN","2015-02-09","2015-02-09T21:00:00","AWAY",26,46,0,3,0,0,0,3,0,0,0,0,2,2,100,0,4,4,3,0,0,1,2,2,3.88,25,4
23534,22,20000546,1,2015,"Josh Smith","HOU","F",0,841,29,"PHO","2015-02-10","2015-02-10T20:00:00","AWAY",32,20,8,15,53.3,60,6,11,54.5,2,4,50,2,3,66.7,2,4,6,3,1,1,1,5,20,16.32,60.6,13
23537,22,20000545,1,2015,"Jason Terry","HOU","G",0,841,29,"PHO","2015-02-10","2015-02-10T20:00:00","AWAY",18,31,2,4,50,75,0,0,0,2,4,50,0,0,0,1,1,2,1,1,0,0,1,6,4,75,8
23559,8,20000586,1,2015,"Joe Johnson","BKN","F",1,842,21,"MEM","2015-02-10","2015-02-10T20:00:00","AWAY",40,6,5,13,38.5,38.5,5,12,41.7,0,1,0,1,1,100,1,7,8,4,0,1,5,3,11,13.44,40.7,-10
23575,21,20000633,1,2015,"Marc Gasol","MEM","C",1,842,8,"BKN","2015-02-10","2015-02-10T20:00:00","HOME",29,39,4,9,44.4,44.4,4,8,50,0,1,0,6,8,75,2,9,11,2,1,2,3,2,14,12.52,56,19
23576,21,20000635,1,2015,"Mike Conley","MEM","G",1,842,8,"BKN","2015-02-10","2015-02-10T20:00:00","HOME",27,38,1,8,12.5,12.5,1,5,20,0,3,0,0,0,0,0,0,0,4,3,0,2,0,2,8,12.5,5
23577,21,20000634,1,2015,"Courtney Lee","MEM","G",1,842,8,"BKN","2015-02-10","2015-02-10T20:00:00","HOME",26,20,6,10,60,70,4,5,80,2,5,40,1,1,100,0,1,1,3,2,1,0,3,15,10.44,71.4,4
23647,3,20000602,1,2015,"Paul Millsap","ATL","F",1,845,9,"BOS","2015-02-11","2015-02-11T19:30:00","AWAY",33,52,3,11,27.3,27.3,3,8,37.5,0,3,0,5,8,62.5,1,6,7,3,2,0,1,4,11,14.52,37.9,0
23663,9,20000557,1,2015,"Brandon Bass","BOS","C",1,845,3,"ATL","2015-02-11","2015-02-11T19:30:00","HOME",21,59,2,8,25,25,2,7,28.6,0,1,0,0,0,0,1,3,4,2,0,0,2,1,4,8,25,-14
23677,24,20000647,1,2015,"Tim Duncan","SA","F",1,846,14,"DET","2015-02-11","2015-02-11T19:30:00","AWAY",17,48,4,7,57.1,57.1,4,7,57.1,0,0,0,0,0,0,1,2,3,1,0,1,0,1,8,7,57.1,9
23679,24,20000649,1,2015,"Tony Parker","SA","G",1,846,14,"DET","2015-02-11","2015-02-11T19:30:00","AWAY",32,5,6,10,60,60,6,10,60,0,0,0,5,5,100,1,2,3,6,0,0,5,0,17,12.2,70.8,15
23685,24,20000651,1,2015,"Boris Diaw","SA","FC",0,846,14,"DET","2015-02-11","2015-02-11T19:30:00","AWAY",14,32,1,5,20,20,1,4,25,0,1,0,0,0,0,2,4,6,1,0,0,1,2,2,5,20,8
23687,24,20000657,1,2015,"Matt Bonner","SA","FC",0,846,14,"DET","2015-02-11","2015-02-11T19:30:00","AWAY",7,9,0,2,0,0,0,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0,1,0,2,0,-4
23706,1,20000438,1,2015,"Paul Pierce","WAS","F",1,847,10,"TOR","2015-02-11","2015-02-11T19:30:00","AWAY",29,50,7,12,58.3,66.7,5,8,62.5,2,4,50,1,2,50,1,2,3,2,0,1,1,1,17,12.88,65.4,3
23715,1,20000767,1,2015,"Andre Miller","WAS","G",0,847,10,"TOR","2015-02-11","2015-02-11T19:30:00","AWAY",11,39,1,4,25,25,1,3,33.3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,2,4,25,5
23735,13,20000740,1,2015,"David West","IND","F",1,848,23,"NO","2015-02-11","2015-02-11T20:00:00","AWAY",27,34,8,9,88.9,88.9,8,9,88.9,0,0,0,1,2,50,2,3,5,7,2,0,1,2,17,9.88,85,26
23737,13,20000731,1,2015,"Roy Hibbert","IND","C",1,848,23,"NO","2015-02-11","2015-02-11T20:00:00","AWAY",19,3,3,6,50,50,3,6,50,0,0,0,3,3,100,0,6,6,1,1,2,2,5,9,7.32,60,15
23743,13,20000729,1,2015,"Luis Scola","IND","FC",0,848,23,"NO","2015-02-11","2015-02-11T20:00:00","AWAY",18,18,2,6,33.3,33.3,2,6,33.3,0,0,0,3,3,100,1,6,7,1,0,0,2,0,7,7.32,46.7,5
23765,4,20000771,1,2015,"Chris Bosh","MIA","F",1,849,12,"CLE","2015-02-11","2015-02-11T20:00:00","AWAY",36,0,5,17,29.4,35.3,4,13,30.8,1,4,25,4,5,80,0,2,2,3,2,0,2,2,15,19.2,39.5,-26
23767,4,20000773,1,2015,"Mario Chalmers","MIA","G",1,849,12,"CLE","2015-02-11","2015-02-11T20:00:00","AWAY",37,44,6,16,37.5,43.8,4,10,40,2,6,33.3,4,5,80,0,2,2,3,2,0,3,2,18,18.2,50,-6
23779,12,20000571,1,2015,"LeBron James","CLE","F",1,849,4,"MIA","2015-02-11","2015-02-11T20:00:00","HOME",31,27,6,16,37.5,37.5,6,12,50,0,4,0,6,7,85.7,0,9,9,7,1,0,5,2,18,19.08,47.4,19
23828,26,20000487,1,2015,"Andre Iguodala","GS","GF",0,851,16,"MIN","2015-02-11","2015-02-11T20:00:00","AWAY",24,14,4,4,100,100,4,4,100,0,0,0,0,0,0,0,1,1,4,0,1,2,4,8,4,100,0
23830,26,20000491,1,2015,"Marreese Speights","GS","FC",0,851,16,"MIN","2015-02-11","2015-02-11T20:00:00","AWAY",14,55,4,10,40,40,4,9,44.4,0,1,0,0,0,0,0,5,5,0,0,0,0,3,8,10,40,7
23855,21,20000633,1,2015,"Marc Gasol","MEM","C",1,852,18,"OKC","2015-02-11","2015-02-11T20:00:00","AWAY",25,58,2,10,20,20,2,9,22.2,0,1,0,4,4,100,1,4,5,0,0,1,0,2,8,11.76,33.3,-27
23856,21,20000634,1,2015,"Courtney Lee","MEM","G",1,852,18,"OKC","2015-02-11","2015-02-11T20:00:00","AWAY",17,50,0,5,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,-17
23857,21,20000635,1,2015,"Mike Conley","MEM","G",1,852,18,"OKC","2015-02-11","2015-02-11T20:00:00","AWAY",17,43,2,7,28.6,28.6,2,4,50,0,3,0,4,4,100,0,1,1,0,1,0,0,2,8,8.76,44.4,-24
23868,18,20000884,1,2015,"Kevin Durant","OKC","F",1,852,21,"MEM","2015-02-11","2015-02-11T20:00:00","HOME",34,3,9,15,60,73.3,5,9,55.6,4,6,66.7,4,4,100,0,10,10,3,1,3,0,0,26,16.76,76.5,28
23871,18,20000877,1,2015,"Russell Westbrook","OKC","G",1,852,21,"MEM","2015-02-11","2015-02-11T20:00:00","HOME",32,25,4,15,26.7,26.7,3,12,25,1,3,33.3,15,15,100,1,8,9,9,1,0,4,1,24,21.6,55.8,20
23873,18,20000879,1,2015,"Nick Collison","OKC","FC",0,852,21,"MEM","2015-02-11","2015-02-11T20:00:00","HOME",27,46,6,12,50,50,5,9,55.6,1,3,33.3,2,2,100,5,4,9,2,0,2,0,2,15,12.88,57.7,-2
23947,22,20000546,1,2015,"Josh Smith","HOU","F",0,855,28,"LAC","2015-02-11","2015-02-11T22:30:00","AWAY",31,1,8,17,47.1,52.9,6,10,60,2,7,28.6,3,5,60,7,6,13,4,1,2,3,5,21,19.2,55.3,-6
23950,22,20000545,1,2015,"Jason Terry","HOU","G",0,855,28,"LAC","2015-02-11","2015-02-11T22:30:00","AWAY",14,24,1,1,100,200,0,0,0,1,1,100,0,0,0,0,0,0,2,0,1,0,2,3,1,150,-12
23960,28,20000664,1,2015,"Chris Paul","LAC","G",1,855,22,"HOU","2015-02-11","2015-02-11T22:30:00","HOME",37,29,4,14,28.6,28.6,3,9,33.3,1,5,20,3,4,75,0,6,6,12,2,0,5,4,12,15.76,37.5,9
23961,28,20000665,1,2015,"J.J. Redick","LAC","G",1,855,22,"HOU","2015-02-11","2015-02-11T22:30:00","HOME",37,1,9,16,56.2,62.5,7,11,63.6,2,5,40,0,0,0,0,3,3,4,0,0,1,3,20,16,62.5,20
23970,12,20000571,1,2015,"LeBron James","CLE","F",1,856,11,"CHI","2015-02-12","2015-02-12T20:00:00","AWAY",34,14,12,26,46.2,50,10,17,58.8,2,9,22.2,5,6,83.3,0,5,5,4,0,0,8,3,31,28.64,54.4,-27
24014,18,20000884,1,2015,"Kevin Durant","OKC","F",1,858,25,"DAL","2015-02-19","2015-02-19T20:00:00","HOME",37,14,4,14,28.6,35.7,2,8,25,2,6,33.3,2,2,100,1,5,6,5,1,0,2,1,12,14.88,40,15
24015,18,20000879,1,2015,"Nick Collison","OKC","C",1,858,25,"DAL","2015-02-19","2015-02-19T20:00:00","HOME",25,40,1,7,14.3,14.3,1,5,20,0,2,0,0,0,0,4,5,9,1,1,0,2,2,2,7,14.3,7
24016,18,20000877,1,2015,"Russell Westbrook","OKC","G",1,858,25,"DAL","2015-02-19","2015-02-19T20:00:00","HOME",35,41,9,17,52.9,58.8,7,13,53.8,2,4,50,14,14,100,2,3,5,10,2,0,6,3,34,23.16,73.9,17
24028,24,20000647,1,2015,"Tim Duncan","SA","F",1,859,28,"LAC","2015-02-19","2015-02-19T22:30:00","AWAY",33,10,12,14,85.7,85.7,11,13,84.6,1,1,100,5,5,100,0,11,11,3,1,1,0,3,30,16.2,93.8,5
24031,24,20000649,1,2015,"Tony Parker","SA","G",1,859,28,"LAC","2015-02-19","2015-02-19T22:30:00","AWAY",34,35,8,17,47.1,47.1,7,15,46.7,1,2,50,4,4,100,0,3,3,13,2,0,0,4,21,18.76,55.3,0
24035,24,20000651,1,2015,"Boris Diaw","SA","FC",0,859,28,"LAC","2015-02-19","2015-02-19T22:30:00","AWAY",16,10,1,3,33.3,66.7,0,2,0,1,1,100,0,0,0,0,3,3,1,0,0,2,3,3,3,50,-14
24038,24,20000657,1,2015,"Matt Bonner","SA","FC",0,859,28,"LAC","2015-02-19","2015-02-19T22:30:00","AWAY",0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24045,28,20000664,1,2015,"Chris Paul","LAC","G",1,859,24,"SA","2015-02-19","2015-02-19T22:30:00","HOME",40,26,9,16,56.2,62.5,7,12,58.3,2,4,50,2,3,66.7,0,5,5,16,1,0,4,5,22,17.32,62.9,0
24046,28,20000665,1,2015,"J.J. Redick","LAC","G",1,859,24,"SA","2015-02-19","2015-02-19T22:30:00","HOME",39,46,6,13,46.2,46.2,5,8,62.5,1,5,20,2,2,100,0,5,5,2,0,0,2,0,15,13.88,53.6,8
24085,13,20000740,1,2015,"David West","IND","F",1,861,7,"PHI","2015-02-20","2015-02-20T19:00:00","AWAY",24,54,4,9,44.4,44.4,4,9,44.4,0,0,0,0,0,0,1,6,7,4,0,0,4,1,8,9,44.4,10
24087,13,20000731,1,2015,"Roy Hibbert","IND","C",1,861,7,"PHI","2015-02-20","2015-02-20T19:00:00","AWAY",21,55,4,9,44.4,44.4,4,9,44.4,0,0,0,0,0,0,4,3,7,0,0,1,0,3,8,9,44.4,4
24092,13,20000729,1,2015,"Luis Scola","IND","FC",0,861,7,"PHI","2015-02-20","2015-02-20T19:00:00","AWAY",23,6,6,10,60,60,5,9,55.6,1,1,100,3,5,60,1,6,7,1,3,0,1,4,16,12.2,66.7,1
24130,3,20000602,1,2015,"Paul Millsap","ATL","F",1,862,10,"TOR","2015-02-20","2015-02-20T19:30:00","HOME",28,53,5,15,33.3,33.3,5,13,38.5,0,2,0,1,4,25,5,4,9,0,1,1,4,2,11,16.76,32.4,-20
24174,4,20000773,1,2015,"Mario Chalmers","MIA","G",1,864,6,"NY","2015-02-20","2015-02-20T19:30:00","AWAY",36,50,4,14,28.6,28.6,3,7,42.9,1,7,14.3,4,5,80,0,6,6,7,8,0,1,1,13,16.2,40.6,18
24175,4,20000772,1,2015,"Dwyane Wade","MIA","G",1,864,6,"NY","2015-02-20","2015-02-20T19:30:00","AWAY",21,55,4,10,40,40,4,10,40,0,0,0,4,4,100,0,4,4,1,0,0,2,2,12,11.76,50,9
24229,12,20000571,1,2015,"LeBron James","CLE","F",1,866,1,"WAS","2015-02-20","2015-02-20T20:00:00","AWAY",25,7,12,21,57.1,66.7,9,16,56.2,3,5,60,1,3,33.3,0,5,5,6,1,0,2,3,28,22.32,62.2,30
24242,1,20000438,1,2015,"Paul Pierce","WAS","F",1,866,12,"CLE","2015-02-20","2015-02-20T20:00:00","HOME",27,57,3,10,30,30,3,6,50,0,4,0,3,3,100,1,1,2,2,0,0,3,1,9,11.32,39.1,-6
24262,22,20000546,1,2015,"Josh Smith","HOU","F",0,867,25,"DAL","2015-02-20","2015-02-20T20:30:00","AWAY",26,17,7,12,58.3,66.7,6,9,66.7,1,3,33.3,0,4,0,2,2,4,1,0,1,5,3,15,13.76,53.6,-13
24264,22,20000545,1,2015,"Jason Terry","HOU","G",0,867,25,"DAL","2015-02-20","2015-02-20T20:30:00","AWAY",22,52,3,8,37.5,50,1,1,100,2,7,28.6,0,0,0,1,2,3,2,4,1,1,2,8,8,50,-3
24346,9,20000557,1,2015,"Brandon Bass","BOS","F",1,870,30,"SAC","2015-02-20","2015-02-20T22:00:00","AWAY",37,9,5,10,50,60,4,9,44.4,1,1,100,2,2,100,4,6,10,2,1,1,2,3,13,10.88,59.1,6
24367,30,20000767,1,2015,"Andre Miller","SAC","G",0,870,9,"BOS","2015-02-20","2015-02-20T22:00:00","HOME",23,16,3,5,60,60,3,5,60,0,0,0,2,2,100,1,3,4,4,0,0,2,0,8,5.88,66.7,7
24375,24,20000647,1,2015,"Tim Duncan","SA","F",1,871,26,"GS","2015-02-20","2015-02-20T22:30:00","AWAY",21,21,3,8,37.5,37.5,3,8,37.5,0,0,0,2,4,50,1,2,3,3,1,0,0,2,8,9.76,40,-12
24378,24,20000649,1,2015,"Tony Parker","SA","G",1,871,26,"GS","2015-02-20","2015-02-20T22:30:00","AWAY",20,57,0,4,0,0,0,2,0,0,2,0,2,2,100,0,1,1,6,2,0,2,2,2,4.88,20,-14
24381,24,20000651,1,2015,"Boris Diaw","SA","FC",0,871,26,"GS","2015-02-20","2015-02-20T22:30:00","AWAY",21,11,5,7,71.4,85.7,4,5,80,1,2,50,0,0,0,0,5,5,1,0,0,4,1,11,7,78.6,-19
24385,24,20000657,1,2015,"Matt Bonner","SA","FC",0,871,26,"GS","2015-02-20","2015-02-20T22:30:00","AWAY",12,0,0,1,0,0,0,1,0,0,0,0,2,2,100,2,2,4,0,0,0,0,0,2,1.88,50,10
24395,26,20000487,1,2015,"Andre Iguodala","GS","GF",0,871,24,"SA","2015-02-20","2015-02-20T22:30:00","HOME",27,14,5,8,62.5,87.5,1,2,50,4,6,66.7,0,2,0,1,5,6,2,0,0,1,1,14,8.88,77.8,3
24399,26,20000491,1,2015,"Marreese Speights","GS","FC",0,871,24,"SA","2015-02-20","2015-02-20T22:30:00","HOME",7,51,1,3,33.3,33.3,1,3,33.3,0,0,0,2,2,100,0,0,0,0,0,0,2,1,4,3.88,50,-5
24406,8,20000586,1,2015,"Joe Johnson","BKN","F",1,872,27,"LAL","2015-02-20","2015-02-20T22:30:00","AWAY",33,56,6,11,54.5,72.7,1,4,25,5,7,71.4,6,7,85.7,0,6,6,0,0,0,2,3,23,14.08,82.1,9
24437,18,20000877,1,2015,"Russell Westbrook","OKC","G",1,873,2,"CHA","2015-02-21","2015-02-21T19:00:00","AWAY",35,29,12,27,44.4,44.4,12,24,50,0,3,0,9,9,100,2,5,7,10,1,0,6,2,33,30.96,53.2,2
24442,18,20000879,1,2015,"Nick Collison","OKC","FC",0,873,2,"CHA","2015-02-21","2015-02-21T19:00:00","AWAY",15,34,2,2,100,100,2,2,100,0,0,0,3,3,100,2,4,6,1,2,0,1,1,7,3.32,100,-1
24483,4,20000772,1,2015,"Dwyane Wade","MIA","G",1,874,23,"NO","2015-02-21","2015-02-21T19:30:00","HOME",30,25,8,23,34.8,34.8,7,20,35,1,3,33.3,2,3,66.7,1,3,4,4,0,0,3,3,19,24.32,38.8,-18
24484,4,20000773,1,2015,"Mario Chalmers","MIA","G",0,874,23,"NO","2015-02-21","2015-02-21T19:30:00","HOME",36,38,9,13,69.2,76.9,7,8,87.5,2,5,40,0,0,0,0,2,2,2,1,0,2,4,20,13,76.9,-8
24545,22,20000546,1,2015,"Josh Smith","HOU","F",0,876,10,"TOR","2015-02-21","2015-02-21T20:00:00","HOME",20,44,3,7,42.9,57.1,1,2,50,2,5,40,0,2,0,0,5,5,3,0,3,5,1,8,7.88,50,13
24546,22,20000545,1,2015,"Jason Terry","HOU","G",0,876,10,"TOR","2015-02-21","2015-02-21T20:00:00","HOME",18,51,0,1,0,0,0,0,0,0,1,0,3,4,75,0,2,2,2,0,1,0,3,3,2.76,50,18
24561,30,20000767,1,2015,"Andre Miller","SAC","G",0,877,28,"LAC","2015-02-21","2015-02-21T22:00:00","AWAY",21,57,2,5,40,40,2,5,40,0,0,0,0,0,0,1,0,1,3,0,0,3,2,4,5,40,-27
